company_id,company,country,country_code,ca100,alignment_2030,alignment_2050,unit,cutoff_year,year,intensity_tco2_per_t,is_historical,data_type,source,source_file,source_url,accessed_date
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2024,2.370813,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2025,2.301626,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2026,2.232439,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2027,2.163252,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2028,2.094065,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2029,2.024878,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2030,1.955691,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2031,1.85790645,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2032,1.7601219,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2033,1.66233735,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2034,1.5645528,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2035,1.46676825,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2036,1.3689837,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2037,1.27119915,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2038,1.1734146,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2039,1.07563005,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2040,0.9778455,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2041,0.88006095,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2042,0.7822764,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2043,0.68449185,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2044,0.5867073,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2045,0.48892275,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2046,0.3911382,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2047,0.29335365,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2048,0.1955691,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2049,0.09778455,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1107,JSW Steel,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2050,0,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2019,2.63,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2020,2.59,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2021,2.66,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2022,2.6,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2023,2.58,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2024,2.497142857,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2025,2.414285714,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2026,2.331428571,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2027,2.248571429,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2028,2.165714286,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2029,2.082857143,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2030,2,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2031,1.882352941,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2032,1.764705882,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2033,1.647058824,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2034,1.529411765,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2035,1.411764706,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2036,1.294117647,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2037,1.176470588,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2038,1.058823529,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2039,0.941176471,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2040,0.823529412,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2041,0.705882353,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2042,0.588235294,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2043,0.470588235,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2044,0.352941176,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2045,0.235294118,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2046,0.117647059,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1550,Jindal Steel & Power,India,IND,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2047,0,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2013,2.152387158,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2014,2.255020761,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2015,2.230375725,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2016,2.387487827,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2017,2.304310832,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2018,2.327771424,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2019,2.322436156,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2020,2.376884422,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2021,2.209131075,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2022,2.237048666,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2023,2.325098856,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2024,2.250720075,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2025,2.176341295,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2026,2.101962514,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2027,2.027583733,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2028,1.953204952,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2029,1.878826172,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1112,Kobe Steel,Japan,JPN,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2030,1.804447391,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2013,1.89,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2014,1.98,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2015,2,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2016,1.98,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2017,1.89,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2018,1.89,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2019,1.93,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2020,1.97,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2021,1.88,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2022,1.92,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2023,1.93,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2024,1.897459073,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2025,1.864918147,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2026,1.83237722,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2027,1.799836293,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2028,1.767295367,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2029,1.73475444,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2030,1.702213513,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2031,1.617102837,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2032,1.531992162,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2033,1.446881486,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2034,1.36177081,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2035,1.276660135,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2036,1.191549459,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2037,1.106438784,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2038,1.021328108,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2039,0.936217432,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2040,0.851106757,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2041,0.765996081,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2042,0.680885405,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1007,Nippon Steel,Japan,JPN,Yes,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2043,0.59577473,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
