company,year,intensity_tco2_per_t,is_historical,alignment_2050,source,scenario,emissions_mt_co2,production_mt,projection_method,cagr_applied
Dexin Steel Pte Ltd,2040,,,,,bau,11.433,,recent_trend,0.05
Dexin Steel Pte Ltd,2041,,,,,bau,12.004,,recent_trend,0.05
Dexin Steel Pte Ltd,2042,,,,,bau,12.604,,recent_trend,0.05
Dexin Steel Pte Ltd,2043,,,,,bau,13.235,,recent_trend,0.05
Dexin Steel Pte Ltd,2044,,,,,bau,13.896,,recent_trend,0.05
Dexin Steel Pte Ltd,2045,,,,,bau,14.591,,recent_trend,0.05
Dexin Steel Pte Ltd,2046,,,,,bau,15.321,,recent_trend,0.05
Dexin Steel Pte Ltd,2047,,,,,bau,16.087,,recent_trend,0.05
Dexin Steel Pte Ltd,2048,,,,,bau,16.891,,recent_trend,0.05
Dexin Steel Pte Ltd,2049,,,,,bau,17.736,,recent_trend,0.05
Dexin Steel Pte Ltd,2050,,,,,bau,18.622,,recent_trend,0.05
Diler Demir Celik Endustri ve Ticaret AŞ,2024,,,,,bau,0.062,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2025,,,,,bau,0.056,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2026,,,,,bau,0.05,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2027,,,,,bau,0.045,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2028,,,,,bau,0.041,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2029,,,,,bau,0.037,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2030,,,,,bau,0.033,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2031,,,,,bau,0.03,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2032,,,,,bau,0.027,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2033,,,,,bau,0.024,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2034,,,,,bau,0.022,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2035,,,,,bau,0.019,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2036,,,,,bau,0.018,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2037,,,,,bau,0.016,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2038,,,,,bau,0.014,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2039,,,,,bau,0.013,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2040,,,,,bau,0.012,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2041,,,,,bau,0.01,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2042,,,,,bau,0.009,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2043,,,,,bau,0.008,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2044,,,,,bau,0.008,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2045,,,,,bau,0.007,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2046,,,,,bau,0.006,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2047,,,,,bau,0.006,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2048,,,,,bau,0.005,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2049,,,,,bau,0.004,,recent_trend,-0.1
Diler Demir Celik Endustri ve Ticaret AŞ,2050,,,,,bau,0.004,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2024,,,,,bau,0.376,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2025,,,,,bau,0.339,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2026,,,,,bau,0.305,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2027,,,,,bau,0.274,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2028,,,,,bau,0.247,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2029,,,,,bau,0.222,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2030,,,,,bau,0.2,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2031,,,,,bau,0.18,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2032,,,,,bau,0.162,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2033,,,,,bau,0.146,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2034,,,,,bau,0.131,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2035,,,,,bau,0.118,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2036,,,,,bau,0.106,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2037,,,,,bau,0.096,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2038,,,,,bau,0.086,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2039,,,,,bau,0.077,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2040,,,,,bau,0.07,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2041,,,,,bau,0.063,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2042,,,,,bau,0.056,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2043,,,,,bau,0.051,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2044,,,,,bau,0.046,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2045,,,,,bau,0.041,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2046,,,,,bau,0.037,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2047,,,,,bau,0.033,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2048,,,,,bau,0.03,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2049,,,,,bau,0.027,,recent_trend,-0.1
Dnipro Metallurgical Plant PJSC,2050,,,,,bau,0.024,,recent_trend,-0.1
Donalam SRL,2024,,,,,bau,0.026,,recent_trend,-0.0351
Donalam SRL,2025,,,,,bau,0.025,,recent_trend,-0.0351
Donalam SRL,2026,,,,,bau,0.024,,recent_trend,-0.0351
Donalam SRL,2027,,,,,bau,0.023,,recent_trend,-0.0351
Donalam SRL,2028,,,,,bau,0.023,,recent_trend,-0.0351
Donalam SRL,2029,,,,,bau,0.022,,recent_trend,-0.0351
Donalam SRL,2030,,,,,bau,0.021,,recent_trend,-0.0351
Donalam SRL,2031,,,,,bau,0.02,,recent_trend,-0.0351
Donalam SRL,2032,,,,,bau,0.02,,recent_trend,-0.0351
Donalam SRL,2033,,,,,bau,0.019,,recent_trend,-0.0351
Donalam SRL,2034,,,,,bau,0.018,,recent_trend,-0.0351
Donalam SRL,2035,,,,,bau,0.018,,recent_trend,-0.0351
Donalam SRL,2036,,,,,bau,0.017,,recent_trend,-0.0351
Donalam SRL,2037,,,,,bau,0.016,,recent_trend,-0.0351
Donalam SRL,2038,,,,,bau,0.016,,recent_trend,-0.0351
Donalam SRL,2039,,,,,bau,0.015,,recent_trend,-0.0351
Donalam SRL,2040,,,,,bau,0.015,,recent_trend,-0.0351
Donalam SRL,2041,,,,,bau,0.014,,recent_trend,-0.0351
Donalam SRL,2042,,,,,bau,0.014,,recent_trend,-0.0351
Donalam SRL,2043,,,,,bau,0.013,,recent_trend,-0.0351
Donalam SRL,2044,,,,,bau,0.013,,recent_trend,-0.0351
Donalam SRL,2045,,,,,bau,0.012,,recent_trend,-0.0351
Donalam SRL,2046,,,,,bau,0.012,,recent_trend,-0.0351
Donalam SRL,2047,,,,,bau,0.011,,recent_trend,-0.0351
Donalam SRL,2048,,,,,bau,0.011,,recent_trend,-0.0351
Donalam SRL,2049,,,,,bau,0.011,,recent_trend,-0.0351
Donalam SRL,2050,,,,,bau,0.01,,recent_trend,-0.0351
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2024,,,,,bau,1.602,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2025,,,,,bau,1.459,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2026,,,,,bau,1.329,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2027,,,,,bau,1.211,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2028,,,,,bau,1.103,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2029,,,,,bau,1.005,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2030,,,,,bau,0.916,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2031,,,,,bau,0.834,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2032,,,,,bau,0.76,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2033,,,,,bau,0.693,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2034,,,,,bau,0.631,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2035,,,,,bau,0.575,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2036,,,,,bau,0.524,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2037,,,,,bau,0.477,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2038,,,,,bau,0.435,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2039,,,,,bau,0.396,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2040,,,,,bau,0.361,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2041,,,,,bau,0.329,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2042,,,,,bau,0.3,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2043,,,,,bau,0.273,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2044,,,,,bau,0.249,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2045,,,,,bau,0.226,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2046,,,,,bau,0.206,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2047,,,,,bau,0.188,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2048,,,,,bau,0.171,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2049,,,,,bau,0.156,,recent_trend,-0.0889
Dongbei Special Steel Group Dalian Special Steel Co Ltd,2050,,,,,bau,0.142,,recent_trend,-0.0889
Dongkuk Steel Mill Co Ltd,2024,,,,,bau,0.219,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2025,,,,,bau,0.214,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2026,,,,,bau,0.208,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2027,,,,,bau,0.203,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2028,,,,,bau,0.198,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2029,,,,,bau,0.193,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2030,,,,,bau,0.188,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2031,,,,,bau,0.183,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2032,,,,,bau,0.178,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2033,,,,,bau,0.174,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2034,,,,,bau,0.169,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2035,,,,,bau,0.165,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2036,,,,,bau,0.161,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2037,,,,,bau,0.156,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2038,,,,,bau,0.152,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2039,,,,,bau,0.148,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2040,,,,,bau,0.145,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2041,,,,,bau,0.141,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2042,,,,,bau,0.137,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2043,,,,,bau,0.134,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2044,,,,,bau,0.13,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2045,,,,,bau,0.127,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2046,,,,,bau,0.124,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2047,,,,,bau,0.121,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2048,,,,,bau,0.118,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2049,,,,,bau,0.115,,recent_trend,-0.0256
Dongkuk Steel Mill Co Ltd,2050,,,,,bau,0.112,,recent_trend,-0.0256
Dragon Steel Corp,2024,,,,,bau,7.713,,recent_trend,-0.0342
Dragon Steel Corp,2025,,,,,bau,7.45,,recent_trend,-0.0342
Dragon Steel Corp,2026,,,,,bau,7.195,,recent_trend,-0.0342
Dragon Steel Corp,2027,,,,,bau,6.949,,recent_trend,-0.0342
Dragon Steel Corp,2028,,,,,bau,6.712,,recent_trend,-0.0342
Dragon Steel Corp,2029,,,,,bau,6.483,,recent_trend,-0.0342
Dragon Steel Corp,2030,,,,,bau,6.261,,recent_trend,-0.0342
Dragon Steel Corp,2031,,,,,bau,6.047,,recent_trend,-0.0342
Dragon Steel Corp,2032,,,,,bau,5.841,,recent_trend,-0.0342
Dragon Steel Corp,2033,,,,,bau,5.641,,recent_trend,-0.0342
Dragon Steel Corp,2034,,,,,bau,5.448,,recent_trend,-0.0342
Dragon Steel Corp,2035,,,,,bau,5.262,,recent_trend,-0.0342
Dragon Steel Corp,2036,,,,,bau,5.082,,recent_trend,-0.0342
Dragon Steel Corp,2037,,,,,bau,4.909,,recent_trend,-0.0342
Dragon Steel Corp,2038,,,,,bau,4.741,,recent_trend,-0.0342
Dragon Steel Corp,2039,,,,,bau,4.579,,recent_trend,-0.0342
Dragon Steel Corp,2040,,,,,bau,4.423,,recent_trend,-0.0342
Dragon Steel Corp,2041,,,,,bau,4.271,,recent_trend,-0.0342
Dragon Steel Corp,2042,,,,,bau,4.125,,recent_trend,-0.0342
Dragon Steel Corp,2043,,,,,bau,3.985,,recent_trend,-0.0342
Dragon Steel Corp,2044,,,,,bau,3.848,,recent_trend,-0.0342
Dragon Steel Corp,2045,,,,,bau,3.717,,recent_trend,-0.0342
Dragon Steel Corp,2046,,,,,bau,3.59,,recent_trend,-0.0342
Dragon Steel Corp,2047,,,,,bau,3.467,,recent_trend,-0.0342
Dragon Steel Corp,2048,,,,,bau,3.349,,recent_trend,-0.0342
Dragon Steel Corp,2049,,,,,bau,3.234,,recent_trend,-0.0342
Dragon Steel Corp,2050,,,,,bau,3.124,,recent_trend,-0.0342
Duferco Travi e Profilati SpA,2024,,,,,bau,0.068,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2025,,,,,bau,0.062,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2026,,,,,bau,0.057,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2027,,,,,bau,0.052,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2028,,,,,bau,0.048,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2029,,,,,bau,0.044,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2030,,,,,bau,0.04,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2031,,,,,bau,0.037,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2032,,,,,bau,0.034,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2033,,,,,bau,0.031,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2034,,,,,bau,0.029,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2035,,,,,bau,0.026,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2036,,,,,bau,0.024,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2037,,,,,bau,0.022,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2038,,,,,bau,0.02,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2039,,,,,bau,0.019,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2040,,,,,bau,0.017,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2041,,,,,bau,0.016,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2042,,,,,bau,0.014,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2043,,,,,bau,0.013,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2044,,,,,bau,0.012,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2045,,,,,bau,0.011,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2046,,,,,bau,0.01,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2047,,,,,bau,0.009,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2048,,,,,bau,0.008,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2049,,,,,bau,0.008,,recent_trend,-0.083
Duferco Travi e Profilati SpA,2050,,,,,bau,0.007,,recent_trend,-0.083
E-Top Metal Co Ltd,2024,,,,,bau,0.046,,recent_trend,0.05
E-Top Metal Co Ltd,2025,,,,,bau,0.049,,recent_trend,0.05
E-Top Metal Co Ltd,2026,,,,,bau,0.051,,recent_trend,0.05
E-Top Metal Co Ltd,2027,,,,,bau,0.053,,recent_trend,0.05
E-Top Metal Co Ltd,2028,,,,,bau,0.056,,recent_trend,0.05
E-Top Metal Co Ltd,2029,,,,,bau,0.059,,recent_trend,0.05
E-Top Metal Co Ltd,2030,,,,,bau,0.062,,recent_trend,0.05
E-Top Metal Co Ltd,2031,,,,,bau,0.065,,recent_trend,0.05
E-Top Metal Co Ltd,2032,,,,,bau,0.068,,recent_trend,0.05
E-Top Metal Co Ltd,2033,,,,,bau,0.072,,recent_trend,0.05
E-Top Metal Co Ltd,2034,,,,,bau,0.075,,recent_trend,0.05
E-Top Metal Co Ltd,2035,,,,,bau,0.079,,recent_trend,0.05
E-Top Metal Co Ltd,2036,,,,,bau,0.083,,recent_trend,0.05
E-Top Metal Co Ltd,2037,,,,,bau,0.087,,recent_trend,0.05
E-Top Metal Co Ltd,2038,,,,,bau,0.091,,recent_trend,0.05
E-Top Metal Co Ltd,2039,,,,,bau,0.096,,recent_trend,0.05
E-Top Metal Co Ltd,2040,,,,,bau,0.101,,recent_trend,0.05
E-Top Metal Co Ltd,2041,,,,,bau,0.106,,recent_trend,0.05
E-Top Metal Co Ltd,2042,,,,,bau,0.111,,recent_trend,0.05
E-Top Metal Co Ltd,2043,,,,,bau,0.117,,recent_trend,0.05
E-Top Metal Co Ltd,2044,,,,,bau,0.123,,recent_trend,0.05
E-Top Metal Co Ltd,2045,,,,,bau,0.129,,recent_trend,0.05
E-Top Metal Co Ltd,2046,,,,,bau,0.135,,recent_trend,0.05
E-Top Metal Co Ltd,2047,,,,,bau,0.142,,recent_trend,0.05
E-Top Metal Co Ltd,2048,,,,,bau,0.149,,recent_trend,0.05
E-Top Metal Co Ltd,2049,,,,,bau,0.156,,recent_trend,0.05
E-Top Metal Co Ltd,2050,,,,,bau,0.164,,recent_trend,0.05
ESF Elbe-Stahlwerke Feralpi GmbH,2024,,,,,bau,0.077,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2025,,,,,bau,0.071,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2026,,,,,bau,0.066,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2027,,,,,bau,0.06,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2028,,,,,bau,0.056,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2029,,,,,bau,0.051,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2030,,,,,bau,0.047,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2031,,,,,bau,0.044,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2032,,,,,bau,0.04,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2033,,,,,bau,0.037,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2034,,,,,bau,0.034,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2035,,,,,bau,0.031,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2036,,,,,bau,0.029,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2037,,,,,bau,0.027,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2038,,,,,bau,0.024,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2039,,,,,bau,0.023,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2040,,,,,bau,0.021,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2041,,,,,bau,0.019,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2042,,,,,bau,0.018,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2043,,,,,bau,0.016,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2044,,,,,bau,0.015,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2045,,,,,bau,0.014,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2046,,,,,bau,0.013,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2047,,,,,bau,0.012,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2048,,,,,bau,0.011,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2049,,,,,bau,0.01,,recent_trend,-0.0789
ESF Elbe-Stahlwerke Feralpi GmbH,2050,,,,,bau,0.009,,recent_trend,-0.0789
ESL Steel Ltd,2024,,,,,bau,2.314,,recent_trend,0.0379
ESL Steel Ltd,2025,,,,,bau,2.401,,recent_trend,0.0379
ESL Steel Ltd,2026,,,,,bau,2.492,,recent_trend,0.0379
ESL Steel Ltd,2027,,,,,bau,2.587,,recent_trend,0.0379
ESL Steel Ltd,2028,,,,,bau,2.685,,recent_trend,0.0379
ESL Steel Ltd,2029,,,,,bau,2.787,,recent_trend,0.0379
ESL Steel Ltd,2030,,,,,bau,2.893,,recent_trend,0.0379
ESL Steel Ltd,2031,,,,,bau,3.003,,recent_trend,0.0379
ESL Steel Ltd,2032,,,,,bau,3.117,,recent_trend,0.0379
ESL Steel Ltd,2033,,,,,bau,3.235,,recent_trend,0.0379
ESL Steel Ltd,2034,,,,,bau,3.358,,recent_trend,0.0379
ESL Steel Ltd,2035,,,,,bau,3.485,,recent_trend,0.0379
ESL Steel Ltd,2036,,,,,bau,3.617,,recent_trend,0.0379
ESL Steel Ltd,2037,,,,,bau,3.755,,recent_trend,0.0379
ESL Steel Ltd,2038,,,,,bau,3.897,,recent_trend,0.0379
ESL Steel Ltd,2039,,,,,bau,4.045,,recent_trend,0.0379
ESL Steel Ltd,2040,,,,,bau,4.198,,recent_trend,0.0379
ESL Steel Ltd,2041,,,,,bau,4.358,,recent_trend,0.0379
ESL Steel Ltd,2042,,,,,bau,4.523,,recent_trend,0.0379
ESL Steel Ltd,2043,,,,,bau,4.695,,recent_trend,0.0379
ESL Steel Ltd,2044,,,,,bau,4.873,,recent_trend,0.0379
ESL Steel Ltd,2045,,,,,bau,5.058,,recent_trend,0.0379
ESL Steel Ltd,2046,,,,,bau,5.25,,recent_trend,0.0379
ESL Steel Ltd,2047,,,,,bau,5.449,,recent_trend,0.0379
ESL Steel Ltd,2048,,,,,bau,5.656,,recent_trend,0.0379
ESL Steel Ltd,2049,,,,,bau,5.87,,recent_trend,0.0379
ESL Steel Ltd,2050,,,,,bau,6.093,,recent_trend,0.0379
Eastern Steel Sdn Bhd,2024,,,,,bau,3.564,,recent_trend,0.05
Eastern Steel Sdn Bhd,2025,,,,,bau,3.742,,recent_trend,0.05
Eastern Steel Sdn Bhd,2026,,,,,bau,3.929,,recent_trend,0.05
Eastern Steel Sdn Bhd,2027,,,,,bau,4.125,,recent_trend,0.05
Eastern Steel Sdn Bhd,2028,,,,,bau,4.332,,recent_trend,0.05
Eastern Steel Sdn Bhd,2029,,,,,bau,4.548,,recent_trend,0.05
Eastern Steel Sdn Bhd,2030,,,,,bau,4.776,,recent_trend,0.05
Eastern Steel Sdn Bhd,2031,,,,,bau,5.014,,recent_trend,0.05
Eastern Steel Sdn Bhd,2032,,,,,bau,5.265,,recent_trend,0.05
Eastern Steel Sdn Bhd,2033,,,,,bau,5.528,,recent_trend,0.05
Eastern Steel Sdn Bhd,2034,,,,,bau,5.805,,recent_trend,0.05
Eastern Steel Sdn Bhd,2035,,,,,bau,6.095,,recent_trend,0.05
Eastern Steel Sdn Bhd,2036,,,,,bau,6.4,,recent_trend,0.05
Eastern Steel Sdn Bhd,2037,,,,,bau,6.72,,recent_trend,0.05
Eastern Steel Sdn Bhd,2038,,,,,bau,7.056,,recent_trend,0.05
Eastern Steel Sdn Bhd,2039,,,,,bau,7.409,,recent_trend,0.05
Eastern Steel Sdn Bhd,2040,,,,,bau,7.779,,recent_trend,0.05
Eastern Steel Sdn Bhd,2041,,,,,bau,8.168,,recent_trend,0.05
Eastern Steel Sdn Bhd,2042,,,,,bau,8.576,,recent_trend,0.05
Eastern Steel Sdn Bhd,2043,,,,,bau,9.005,,recent_trend,0.05
Eastern Steel Sdn Bhd,2044,,,,,bau,9.456,,recent_trend,0.05
Eastern Steel Sdn Bhd,2045,,,,,bau,9.928,,recent_trend,0.05
Eastern Steel Sdn Bhd,2046,,,,,bau,10.425,,recent_trend,0.05
Eastern Steel Sdn Bhd,2047,,,,,bau,10.946,,recent_trend,0.05
Eastern Steel Sdn Bhd,2048,,,,,bau,11.493,,recent_trend,0.05
Eastern Steel Sdn Bhd,2049,,,,,bau,12.068,,recent_trend,0.05
Eastern Steel Sdn Bhd,2050,,,,,bau,12.671,,recent_trend,0.05
Eden Flame Sdn Bhd,2024,,,,,bau,0.053,,recent_trend,0.0417
Eden Flame Sdn Bhd,2025,,,,,bau,0.055,,recent_trend,0.0417
Eden Flame Sdn Bhd,2026,,,,,bau,0.058,,recent_trend,0.0417
Eden Flame Sdn Bhd,2027,,,,,bau,0.06,,recent_trend,0.0417
Eden Flame Sdn Bhd,2028,,,,,bau,0.063,,recent_trend,0.0417
Eden Flame Sdn Bhd,2029,,,,,bau,0.065,,recent_trend,0.0417
Eden Flame Sdn Bhd,2030,,,,,bau,0.068,,recent_trend,0.0417
Eden Flame Sdn Bhd,2031,,,,,bau,0.071,,recent_trend,0.0417
Eden Flame Sdn Bhd,2032,,,,,bau,0.074,,recent_trend,0.0417
Eden Flame Sdn Bhd,2033,,,,,bau,0.077,,recent_trend,0.0417
Eden Flame Sdn Bhd,2034,,,,,bau,0.08,,recent_trend,0.0417
Eden Flame Sdn Bhd,2035,,,,,bau,0.083,,recent_trend,0.0417
