Company Name,Country,Variable,Unit,Year,Value,Source,Certainty
NLMK,,Production (TP),MtSteel,2038,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2039,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2040,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2041,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2042,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2043,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2044,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2045,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2046,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2047,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2048,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2049,13600.0,gem_closure,
NLMK,,Production (TP),MtSteel,2050,13600.0,gem_closure,
Nippon Steel,,Emissions (BAU),MtCO2,2024,83.428,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2025,83.046,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2026,91.743,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2027,91.319,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2028,90.897,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2029,111.789,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2030,111.264,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2031,110.742,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2032,127.841,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2033,151.63,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2034,150.907,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2035,150.187,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2036,149.471,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2037,148.758,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2038,148.049,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2039,147.343,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2040,146.641,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2041,145.943,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2042,145.248,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2043,144.556,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2044,143.869,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2045,143.183,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2046,142.502,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2047,141.824,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2048,141.15,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2049,140.479,gem_plant_level,
Nippon Steel,,Emissions (BAU),MtCO2,2050,139.811,gem_plant_level,
Nippon Steel,,Emissions (Historical),MtCO2,2014,95.193,apa,0.77
Nippon Steel,,Emissions (Historical),MtCO2,2015,94.561,apa,0.77
Nippon Steel,,Emissions (Historical),MtCO2,2016,93.934,apa,0.77
Nippon Steel,,Emissions (Historical),MtCO2,2017,95.941,apa,0.77
Nippon Steel,,Emissions (Historical),MtCO2,2018,81.95,apa,0.77
Nippon Steel,,Emissions (Historical),MtCO2,2019,103.708,apa,0.77
Nippon Steel,,Emissions (Historical),MtCO2,2020,75.206,apa,0.79
Nippon Steel,,Emissions (Historical),MtCO2,2021,88.412,apa,0.8400000000000001
Nippon Steel,,Emissions (Historical),MtCO2,2022,76.241,apa,0.89
Nippon Steel,,Emissions (Historical),MtCO2,2023,84.581,apa,0.8600000000000001
Nippon Steel,,Emissions (Historical),MtCO2,2024,83.428,apa,0.8600000000000001
Nippon Steel,,Emissions (Historical),MtCO2,2025,54.606,climate_trace,0.72
Nippon Steel,,Emissions (NZT),MtCO2,2025,54.606,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2026,51.33,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2027,48.053,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2028,44.777,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2029,41.501,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2030,38.224,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2031,36.586,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2032,34.948,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2033,33.31,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2034,31.671,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2035,30.033,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2036,28.395,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2037,26.757,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2038,25.119,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2039,23.481,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2040,21.842,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2041,20.204,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2042,18.566,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2043,16.928,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2044,15.29,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2045,13.651,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2046,12.013,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2047,10.375,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2048,8.737,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2049,7.099,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2050,5.461,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2051,5.461,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2052,5.461,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2053,5.461,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2054,5.461,oxford_nzt,
Nippon Steel,,Emissions (NZT),MtCO2,2055,5.461,oxford_nzt,
Nippon Steel,,Emissions (TP),MtCO2,2024,83.428,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2025,83.052,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2026,93.43,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2027,93.005,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2028,92.58,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2029,117.404,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2030,110.844,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2031,110.331,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2032,130.688,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2033,158.973,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2034,158.219,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2035,157.469,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2036,156.722,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2037,155.98,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2038,155.241,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2039,154.506,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2040,153.774,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2041,153.047,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2042,152.322,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2043,151.602,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2044,150.885,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2045,150.171,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2046,149.461,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2047,148.755,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2048,148.052,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2049,147.353,gem_closure,
Nippon Steel,,Emissions (TP),MtCO2,2050,146.658,gem_closure,
Nippon Steel,,Production (BAU),MtSteel,2024,45511.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2025,45511.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2026,48025.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2027,48025.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2028,48025.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2029,54019.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2030,54019.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2031,54019.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2032,59048.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2033,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2034,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2035,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2036,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2037,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2038,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2039,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2040,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2041,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2042,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2043,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2044,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2045,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2046,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2047,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2048,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2049,66047.0,gem_plant_level,
Nippon Steel,,Production (BAU),MtSteel,2050,66047.0,gem_plant_level,
Nippon Steel,,Production (Historical),MtSteel,2014,46400.0,apa,0.73
Nippon Steel,,Production (Historical),MtSteel,2015,46300.0,apa,0.73
Nippon Steel,,Production (Historical),MtSteel,2016,46200.0,apa,0.73
Nippon Steel,,Production (Historical),MtSteel,2017,47400.0,apa,0.73
Nippon Steel,,Production (Historical),MtSteel,2018,40670.0,apa,0.73
Nippon Steel,,Production (Historical),MtSteel,2019,51700.0,apa,0.73
Nippon Steel,,Production (Historical),MtSteel,2020,37660.0,apa,0.75
Nippon Steel,,Production (Historical),MtSteel,2021,44450.0,apa,0.85
Nippon Steel,,Production (Historical),MtSteel,2022,39130.0,apa,0.85
Nippon Steel,,Production (Historical),MtSteel,2023,43660.0,apa,0.87
Nippon Steel,,Production (Historical),MtSteel,2024,43640.0,apa,0.87
Nippon Steel,,Production (Historical),MtSteel,2025,30798.0,climate_trace,0.72
Nippon Steel,,Production (TP),MtSteel,2024,45871.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2025,45871.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2026,48849.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2027,48849.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2028,48849.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2029,55949.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2030,52865.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2031,52865.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2032,58822.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2033,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2034,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2035,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2036,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2037,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2038,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2039,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2040,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2041,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2042,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2043,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2044,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2045,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2046,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2047,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2048,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2049,67113.0,gem_closure,
Nippon Steel,,Production (TP),MtSteel,2050,67113.0,gem_closure,
Nucor,,Emissions (BAU),MtCO2,2024,0.826,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2025,0.826,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2026,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2027,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2028,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2029,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2030,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2031,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2032,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2033,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2034,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2035,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2036,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2037,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2038,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2039,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2040,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2041,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2042,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2043,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2044,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2045,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2046,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2047,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2048,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2049,0.912,gem_plant_level,
Nucor,,Emissions (BAU),MtCO2,2050,0.912,gem_plant_level,
Nucor,,Emissions (Historical),MtCO2,2014,0.776,apa,0.77
Nucor,,Emissions (Historical),MtCO2,2015,0.828,apa,0.77
Nucor,,Emissions (Historical),MtCO2,2016,0.88,apa,0.77
Nucor,,Emissions (Historical),MtCO2,2017,0.948,apa,0.77
Nucor,,Emissions (Historical),MtCO2,2018,1.016,apa,0.77
Nucor,,Emissions (Historical),MtCO2,2019,1.004,apa,0.77
Nucor,,Emissions (Historical),MtCO2,2020,0.78,apa,0.79
Nucor,,Emissions (Historical),MtCO2,2021,1.08,apa,0.79
Nucor,,Emissions (Historical),MtCO2,2022,0.888,apa,0.79
Nucor,,Emissions (Historical),MtCO2,2023,0.86,apa,0.81
Nucor,,Emissions (Historical),MtCO2,2024,0.826,apa,0.81
Nucor,,Emissions (Historical),MtCO2,2025,4.61,climate_trace,0.72
Nucor,,Emissions (NZT),MtCO2,2025,4.61,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2026,4.435,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2027,4.26,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2028,4.084,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2029,3.909,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2030,3.734,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2031,3.559,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2032,3.384,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2033,3.209,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2034,3.033,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2035,2.858,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2036,2.683,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2037,2.508,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2038,2.333,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2039,2.157,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2040,1.982,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2041,1.807,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2042,1.632,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2043,1.457,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2044,1.282,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2045,1.106,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2046,0.931,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2047,0.756,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2048,0.581,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2049,0.406,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2050,0.231,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2051,0.231,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2052,0.231,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2053,0.231,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2054,0.231,oxford_nzt,
Nucor,,Emissions (NZT),MtCO2,2055,0.231,oxford_nzt,
Nucor,,Emissions (TP),MtCO2,2024,0.826,gem_closure,
Nucor,,Emissions (TP),MtCO2,2025,0.826,gem_closure,
Nucor,,Emissions (TP),MtCO2,2026,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2027,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2028,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2029,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2030,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2031,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2032,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2033,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2034,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2035,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2036,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2037,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2038,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2039,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2040,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2041,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2042,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2043,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2044,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2045,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2046,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2047,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2048,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2049,0.912,gem_closure,
Nucor,,Emissions (TP),MtCO2,2050,0.912,gem_closure,
Nucor,,Production (BAU),MtSteel,2024,20654.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2025,20654.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2026,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2027,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2028,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2029,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2030,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2031,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2032,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2033,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2034,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2035,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2036,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2037,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2038,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2039,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2040,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2041,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2042,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2043,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2044,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2045,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2046,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2047,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2048,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2049,22793.0,gem_plant_level,
Nucor,,Production (BAU),MtSteel,2050,22793.0,gem_plant_level,
Nucor,,Production (Historical),MtSteel,2014,19400.0,apa,0.73
Nucor,,Production (Historical),MtSteel,2015,20700.0,apa,0.73
Nucor,,Production (Historical),MtSteel,2016,22000.0,apa,0.73
Nucor,,Production (Historical),MtSteel,2017,23700.0,apa,0.73
Nucor,,Production (Historical),MtSteel,2018,25400.0,apa,0.73
Nucor,,Production (Historical),MtSteel,2019,25100.0,apa,0.73
Nucor,,Production (Historical),MtSteel,2020,19500.0,apa,0.75
Nucor,,Production (Historical),MtSteel,2021,27000.0,apa,0.85
Nucor,,Production (Historical),MtSteel,2022,22200.0,apa,0.85
Nucor,,Production (Historical),MtSteel,2023,21500.0,apa,0.87
Nucor,,Production (Historical),MtSteel,2024,20660.0,apa,0.87
Nucor,,Production (Historical),MtSteel,2025,15312.0,climate_trace,0.72
Nucor,,Production (TP),MtSteel,2024,20654.0,gem_closure,
Nucor,,Production (TP),MtSteel,2025,20654.0,gem_closure,
Nucor,,Production (TP),MtSteel,2026,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2027,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2028,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2029,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2030,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2031,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2032,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2033,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2034,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2035,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2036,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2037,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2038,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2039,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2040,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2041,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2042,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2043,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2044,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2045,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2046,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2047,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2048,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2049,22793.0,gem_closure,
Nucor,,Production (TP),MtSteel,2050,22793.0,gem_closure,
POSCO Holdings,,Emissions (BAU),MtCO2,2024,74.431,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2025,78.72,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2026,80.136,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2027,79.814,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2028,108.996,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2029,108.461,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2030,107.929,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2031,107.399,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2032,106.871,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2033,106.346,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2034,105.824,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2035,105.305,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2036,104.788,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2037,104.273,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2038,103.762,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2039,103.253,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2040,102.746,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2041,102.242,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2042,101.74,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2043,101.242,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2044,100.745,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2045,100.251,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2046,99.759,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2047,99.27,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2048,98.783,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2049,98.299,gem_plant_level,
POSCO Holdings,,Emissions (BAU),MtCO2,2050,97.817,gem_plant_level,
POSCO Holdings,,Emissions (Historical),MtCO2,2014,80.663,apa,0.77
POSCO Holdings,,Emissions (Historical),MtCO2,2015,79.519,apa,0.77
POSCO Holdings,,Emissions (Historical),MtCO2,2016,78.368,apa,0.77
POSCO Holdings,,Emissions (Historical),MtCO2,2017,79.101,apa,0.77
POSCO Holdings,,Emissions (Historical),MtCO2,2018,80.011,apa,0.77
POSCO Holdings,,Emissions (Historical),MtCO2,2019,79.982,apa,0.77
POSCO Holdings,,Emissions (Historical),MtCO2,2020,74.967,apa,0.79
POSCO Holdings,,Emissions (Historical),MtCO2,2021,79.297,apa,0.89
POSCO Holdings,,Emissions (Historical),MtCO2,2022,70.779,apa,0.89
POSCO Holdings,,Emissions (Historical),MtCO2,2023,76.441,apa,0.91
