company,year,metric,value_apa,value_climate_trace,default_value,default_source,default_certainty,n_sources,source_spread_pct
Sichuan Gangchen Stainless Steel Co Ltd,2021,emissions_mt_co2,,0.139,0.139,climate_trace,0.7,1.0,
Sichuan Gangchen Stainless Steel Co Ltd,2021,production_mt,,0.515,0.515,climate_trace,0.7,1.0,
Sichuan Gangchen Stainless Steel Co Ltd,2022,emissions_mt_co2,,0.133,0.133,climate_trace,0.7,1.0,
Sichuan Gangchen Stainless Steel Co Ltd,2022,production_mt,,0.492,0.492,climate_trace,0.7,1.0,
Sichuan Gangchen Stainless Steel Co Ltd,2023,emissions_mt_co2,,0.133,0.133,climate_trace,0.72,1.0,
Sichuan Gangchen Stainless Steel Co Ltd,2023,production_mt,,0.494,0.494,climate_trace,0.72,1.0,
Sichuan Gangchen Stainless Steel Co Ltd,2024,emissions_mt_co2,,0.134,0.134,climate_trace,0.72,1.0,
Sichuan Gangchen Stainless Steel Co Ltd,2024,production_mt,,0.495,0.495,climate_trace,0.72,1.0,
Sichuan Gangchen Stainless Steel Co Ltd,2025,emissions_mt_co2,,0.108,0.108,climate_trace,0.72,1.0,
Sichuan Gangchen Stainless Steel Co Ltd,2025,production_mt,,0.399,0.399,climate_trace,0.72,1.0,
Sichuan Shehong Chuanzhong Construction Materials Co Ltd,2021,emissions_mt_co2,,0.127,0.127,climate_trace,0.7,1.0,
Sichuan Shehong Chuanzhong Construction Materials Co Ltd,2021,production_mt,,0.472,0.472,climate_trace,0.7,1.0,
Sichuan Shehong Chuanzhong Construction Materials Co Ltd,2022,emissions_mt_co2,,0.122,0.122,climate_trace,0.7,1.0,
Sichuan Shehong Chuanzhong Construction Materials Co Ltd,2022,production_mt,,0.451,0.451,climate_trace,0.7,1.0,
Sichuan Shehong Chuanzhong Construction Materials Co Ltd,2023,emissions_mt_co2,,0.122,0.122,climate_trace,0.72,1.0,
Sichuan Shehong Chuanzhong Construction Materials Co Ltd,2023,production_mt,,0.453,0.453,climate_trace,0.72,1.0,
Sichuan Shehong Chuanzhong Construction Materials Co Ltd,2024,emissions_mt_co2,,0.123,0.123,climate_trace,0.72,1.0,
Sichuan Shehong Chuanzhong Construction Materials Co Ltd,2024,production_mt,,0.454,0.454,climate_trace,0.72,1.0,
Sichuan Shehong Chuanzhong Construction Materials Co Ltd,2025,emissions_mt_co2,,0.099,0.099,climate_trace,0.72,1.0,
Sichuan Shehong Chuanzhong Construction Materials Co Ltd,2025,production_mt,,0.366,0.366,climate_trace,0.72,1.0,
Sichuan Shengquan Iron and Steel Group Co Ltd,2021,emissions_mt_co2,,0.348,0.348,climate_trace,0.7,1.0,
Sichuan Shengquan Iron and Steel Group Co Ltd,2021,production_mt,,1.288,1.288,climate_trace,0.7,1.0,
Sichuan Shengquan Iron and Steel Group Co Ltd,2022,emissions_mt_co2,,0.332,0.332,climate_trace,0.7,1.0,
Sichuan Shengquan Iron and Steel Group Co Ltd,2022,production_mt,,1.23,1.23,climate_trace,0.7,1.0,
Sichuan Shengquan Iron and Steel Group Co Ltd,2023,emissions_mt_co2,,0.334,0.334,climate_trace,0.72,1.0,
Sichuan Shengquan Iron and Steel Group Co Ltd,2023,production_mt,,1.236,1.236,climate_trace,0.72,1.0,
Sichuan Shengquan Iron and Steel Group Co Ltd,2024,emissions_mt_co2,,0.334,0.334,climate_trace,0.72,1.0,
Sichuan Shengquan Iron and Steel Group Co Ltd,2024,production_mt,,1.239,1.239,climate_trace,0.72,1.0,
Sichuan Shengquan Iron and Steel Group Co Ltd,2025,emissions_mt_co2,,0.269,0.269,climate_trace,0.72,1.0,
Sichuan Shengquan Iron and Steel Group Co Ltd,2025,production_mt,,0.997,0.997,climate_trace,0.72,1.0,
Sichuan Ya'an Anshan Iron and Steel Co Ltd,2021,emissions_mt_co2,,0.192,0.192,climate_trace,0.7,1.0,
Sichuan Ya'an Anshan Iron and Steel Co Ltd,2021,production_mt,,0.713,0.713,climate_trace,0.7,1.0,
Sichuan Ya'an Anshan Iron and Steel Co Ltd,2022,emissions_mt_co2,,0.184,0.184,climate_trace,0.7,1.0,
Sichuan Ya'an Anshan Iron and Steel Co Ltd,2022,production_mt,,0.681,0.681,climate_trace,0.7,1.0,
Sichuan Ya'an Anshan Iron and Steel Co Ltd,2023,emissions_mt_co2,,0.185,0.185,climate_trace,0.72,1.0,
Sichuan Ya'an Anshan Iron and Steel Co Ltd,2023,production_mt,,0.684,0.684,climate_trace,0.72,1.0,
Sichuan Ya'an Anshan Iron and Steel Co Ltd,2024,emissions_mt_co2,,0.185,0.185,climate_trace,0.72,1.0,
Sichuan Ya'an Anshan Iron and Steel Co Ltd,2024,production_mt,,0.685,0.685,climate_trace,0.72,1.0,
Sichuan Ya'an Anshan Iron and Steel Co Ltd,2025,emissions_mt_co2,,0.149,0.149,climate_trace,0.72,1.0,
Sichuan Ya'an Anshan Iron and Steel Co Ltd,2025,production_mt,,0.552,0.552,climate_trace,0.72,1.0,
Sidenor Aceros Especiales SLU,2021,emissions_mt_co2,,0.046,0.046,climate_trace,0.7,1.0,
Sidenor Aceros Especiales SLU,2021,production_mt,,0.57,0.57,climate_trace,0.7,1.0,
Sidenor Aceros Especiales SLU,2022,emissions_mt_co2,,0.036,0.036,climate_trace,0.7,1.0,
Sidenor Aceros Especiales SLU,2022,production_mt,,0.456,0.456,climate_trace,0.7,1.0,
Sidenor Aceros Especiales SLU,2023,emissions_mt_co2,,0.033,0.033,climate_trace,0.72,1.0,
Sidenor Aceros Especiales SLU,2023,production_mt,,0.407,0.407,climate_trace,0.72,1.0,
Sidenor Aceros Especiales SLU,2024,emissions_mt_co2,,0.034,0.034,climate_trace,0.72,1.0,
Sidenor Aceros Especiales SLU,2024,production_mt,,0.426,0.426,climate_trace,0.72,1.0,
Sidenor Aceros Especiales SLU,2025,emissions_mt_co2,,0.033,0.033,climate_trace,0.72,1.0,
Sidenor Aceros Especiales SLU,2025,production_mt,,0.414,0.414,climate_trace,0.72,1.0,
Sidenor Steel Industry SA,2021,emissions_mt_co2,,0.026,0.026,climate_trace,0.7,1.0,
Sidenor Steel Industry SA,2021,production_mt,,0.328,0.328,climate_trace,0.7,1.0,
Sidenor Steel Industry SA,2022,emissions_mt_co2,,0.027,0.027,climate_trace,0.7,1.0,
Sidenor Steel Industry SA,2022,production_mt,,0.338,0.338,climate_trace,0.7,1.0,
Sidenor Steel Industry SA,2023,emissions_mt_co2,,0.024,0.024,climate_trace,0.72,1.0,
Sidenor Steel Industry SA,2023,production_mt,,0.294,0.294,climate_trace,0.72,1.0,
Sidenor Steel Industry SA,2024,emissions_mt_co2,,0.03,0.03,climate_trace,0.72,1.0,
Sidenor Steel Industry SA,2024,production_mt,,0.375,0.375,climate_trace,0.72,1.0,
Sidenor Steel Industry SA,2025,emissions_mt_co2,,0.025,0.025,climate_trace,0.72,1.0,
Sidenor Steel Industry SA,2025,production_mt,,0.314,0.314,climate_trace,0.72,1.0,
Siderca SAIC,2021,emissions_mt_co2,,0.252,0.252,climate_trace,0.7,1.0,
Siderca SAIC,2021,production_mt,,0.563,0.563,climate_trace,0.7,1.0,
Siderca SAIC,2022,emissions_mt_co2,,0.266,0.266,climate_trace,0.7,1.0,
Siderca SAIC,2022,production_mt,,0.593,0.593,climate_trace,0.7,1.0,
Siderca SAIC,2023,emissions_mt_co2,,0.253,0.253,climate_trace,0.72,1.0,
Siderca SAIC,2023,production_mt,,0.564,0.564,climate_trace,0.72,1.0,
Siderca SAIC,2024,emissions_mt_co2,,0.296,0.296,climate_trace,0.72,1.0,
Siderca SAIC,2024,production_mt,,0.66,0.66,climate_trace,0.72,1.0,
Siderca SAIC,2025,emissions_mt_co2,,0.307,0.307,climate_trace,0.72,1.0,
Siderca SAIC,2025,production_mt,,0.685,0.685,climate_trace,0.72,1.0,
Siderpotenza SpA,2021,emissions_mt_co2,,0.106,0.106,climate_trace,0.7,1.0,
Siderpotenza SpA,2021,production_mt,,0.555,0.555,climate_trace,0.7,1.0,
Siderpotenza SpA,2022,emissions_mt_co2,,0.09,0.09,climate_trace,0.7,1.0,
Siderpotenza SpA,2022,production_mt,,0.475,0.475,climate_trace,0.7,1.0,
Siderpotenza SpA,2023,emissions_mt_co2,,0.089,0.089,climate_trace,0.72,1.0,
Siderpotenza SpA,2023,production_mt,,0.465,0.465,climate_trace,0.72,1.0,
Siderpotenza SpA,2024,emissions_mt_co2,,0.084,0.084,climate_trace,0.72,1.0,
Siderpotenza SpA,2024,production_mt,,0.439,0.439,climate_trace,0.72,1.0,
Siderpotenza SpA,2025,emissions_mt_co2,,0.068,0.068,climate_trace,0.72,1.0,
Siderpotenza SpA,2025,production_mt,,0.358,0.358,climate_trace,0.72,1.0,
Siderurgica Norte Brasil SA,2021,emissions_mt_co2,,0.196,0.196,climate_trace,0.7,1.0,
Siderurgica Norte Brasil SA,2021,production_mt,,0.344,0.344,climate_trace,0.7,1.0,
Siderurgica Norte Brasil SA,2022,emissions_mt_co2,,0.21,0.21,climate_trace,0.7,1.0,
Siderurgica Norte Brasil SA,2022,production_mt,,0.37,0.37,climate_trace,0.7,1.0,
Siderurgica Norte Brasil SA,2023,emissions_mt_co2,,0.178,0.178,climate_trace,0.72,1.0,
Siderurgica Norte Brasil SA,2023,production_mt,,0.313,0.313,climate_trace,0.72,1.0,
Siderurgica Norte Brasil SA,2024,emissions_mt_co2,,0.202,0.202,climate_trace,0.72,1.0,
Siderurgica Norte Brasil SA,2024,production_mt,,0.355,0.355,climate_trace,0.72,1.0,
Siderurgica Norte Brasil SA,2025,emissions_mt_co2,,0.174,0.174,climate_trace,0.72,1.0,
Siderurgica Norte Brasil SA,2025,production_mt,,0.306,0.306,climate_trace,0.72,1.0,
Siderurgica Sevillana SA,2021,emissions_mt_co2,,0.08,0.08,climate_trace,0.7,1.0,
Siderurgica Sevillana SA,2021,production_mt,,1.001,1.001,climate_trace,0.7,1.0,
Siderurgica Sevillana SA,2022,emissions_mt_co2,,0.064,0.064,climate_trace,0.7,1.0,
Siderurgica Sevillana SA,2022,production_mt,,0.801,0.801,climate_trace,0.7,1.0,
Siderurgica Sevillana SA,2023,emissions_mt_co2,,0.057,0.057,climate_trace,0.72,1.0,
Siderurgica Sevillana SA,2023,production_mt,,0.714,0.714,climate_trace,0.72,1.0,
Siderurgica Sevillana SA,2024,emissions_mt_co2,,0.06,0.06,climate_trace,0.72,1.0,
Siderurgica Sevillana SA,2024,production_mt,,0.748,0.748,climate_trace,0.72,1.0,
Siderurgica Sevillana SA,2025,emissions_mt_co2,,0.058,0.058,climate_trace,0.72,1.0,
Siderurgica Sevillana SA,2025,production_mt,,0.727,0.727,climate_trace,0.72,1.0,
Siderurgica del Orinoco Alfredo Maneiro CA,2021,emissions_mt_co2,,0.024,0.024,climate_trace,0.7,1.0,
Siderurgica del Orinoco Alfredo Maneiro CA,2021,production_mt,,0.029,0.029,climate_trace,0.7,1.0,
Siderurgica del Orinoco Alfredo Maneiro CA,2022,emissions_mt_co2,,0.022,0.022,climate_trace,0.7,1.0,
Siderurgica del Orinoco Alfredo Maneiro CA,2022,production_mt,,0.027,0.027,climate_trace,0.7,1.0,
Siderurgica del Orinoco Alfredo Maneiro CA,2023,emissions_mt_co2,,0.022,0.022,climate_trace,0.72,1.0,
Siderurgica del Orinoco Alfredo Maneiro CA,2023,production_mt,,0.027,0.027,climate_trace,0.72,1.0,
Siderurgica del Orinoco Alfredo Maneiro CA,2024,emissions_mt_co2,,0.023,0.023,climate_trace,0.72,1.0,
Siderurgica del Orinoco Alfredo Maneiro CA,2024,production_mt,,0.029,0.029,climate_trace,0.72,1.0,
Siderurgica del Orinoco Alfredo Maneiro CA,2025,emissions_mt_co2,,0.019,0.019,climate_trace,0.72,1.0,
Siderurgica del Orinoco Alfredo Maneiro CA,2025,production_mt,,0.024,0.024,climate_trace,0.72,1.0,
Sipar Aceros SA,2021,emissions_mt_co2,,0.038,0.038,climate_trace,0.7,1.0,
Sipar Aceros SA,2021,production_mt,,0.475,0.475,climate_trace,0.7,1.0,
Sipar Aceros SA,2022,emissions_mt_co2,,0.04,0.04,climate_trace,0.7,1.0,
Sipar Aceros SA,2022,production_mt,,0.501,0.501,climate_trace,0.7,1.0,
Sipar Aceros SA,2023,emissions_mt_co2,,0.038,0.038,climate_trace,0.72,1.0,
Sipar Aceros SA,2023,production_mt,,0.476,0.476,climate_trace,0.72,1.0,
Sipar Aceros SA,2024,emissions_mt_co2,,0.027,0.027,climate_trace,0.72,1.0,
Sipar Aceros SA,2024,production_mt,,0.344,0.344,climate_trace,0.72,1.0,
Sipar Aceros SA,2025,emissions_mt_co2,,0.021,0.021,climate_trace,0.72,1.0,
Sipar Aceros SA,2025,production_mt,,0.259,0.259,climate_trace,0.72,1.0,
Sirjan Jahan Steel Co,2021,emissions_mt_co2,,0.848,0.848,climate_trace,0.7,1.0,
Sirjan Jahan Steel Co,2021,production_mt,,0.848,0.848,climate_trace,0.7,1.0,
Sirjan Jahan Steel Co,2022,emissions_mt_co2,,0.865,0.865,climate_trace,0.7,1.0,
Sirjan Jahan Steel Co,2022,production_mt,,0.865,0.865,climate_trace,0.7,1.0,
Sirjan Jahan Steel Co,2023,emissions_mt_co2,,0.848,0.848,climate_trace,0.72,1.0,
Sirjan Jahan Steel Co,2023,production_mt,,0.848,0.848,climate_trace,0.72,1.0,
Sirjan Jahan Steel Co,2024,emissions_mt_co2,,0.864,0.864,climate_trace,0.72,1.0,
Sirjan Jahan Steel Co,2024,production_mt,,0.864,0.864,climate_trace,0.72,1.0,
Sirjan Jahan Steel Co,2025,emissions_mt_co2,,0.668,0.668,climate_trace,0.72,1.0,
Sirjan Jahan Steel Co,2025,production_mt,,0.668,0.668,climate_trace,0.72,1.0,
Societe des Aciers d'Armature pour le Beton SAS,2021,emissions_mt_co2,,0.04,0.04,climate_trace,0.7,1.0,
Societe des Aciers d'Armature pour le Beton SAS,2021,production_mt,,0.502,0.502,climate_trace,0.7,1.0,
Societe des Aciers d'Armature pour le Beton SAS,2022,emissions_mt_co2,,0.037,0.037,climate_trace,0.7,1.0,
Societe des Aciers d'Armature pour le Beton SAS,2022,production_mt,,0.457,0.457,climate_trace,0.7,1.0,
Societe des Aciers d'Armature pour le Beton SAS,2023,emissions_mt_co2,,0.028,0.028,climate_trace,0.72,1.0,
Societe des Aciers d'Armature pour le Beton SAS,2023,production_mt,,0.348,0.348,climate_trace,0.72,1.0,
Societe des Aciers d'Armature pour le Beton SAS,2024,emissions_mt_co2,,0.032,0.032,climate_trace,0.72,1.0,
Societe des Aciers d'Armature pour le Beton SAS,2024,production_mt,,0.406,0.406,climate_trace,0.72,1.0,
Societe des Aciers d'Armature pour le Beton SAS,2025,emissions_mt_co2,,0.032,0.032,climate_trace,0.72,1.0,
Societe des Aciers d'Armature pour le Beton SAS,2025,production_mt,,0.406,0.406,climate_trace,0.72,1.0,
Sohar Steel LLC,2021,emissions_mt_co2,,0.116,0.116,climate_trace,0.7,1.0,
Sohar Steel LLC,2021,production_mt,,0.326,0.326,climate_trace,0.7,1.0,
Sohar Steel LLC,2022,emissions_mt_co2,,0.116,0.116,climate_trace,0.7,1.0,
Sohar Steel LLC,2022,production_mt,,0.326,0.326,climate_trace,0.7,1.0,
Sohar Steel LLC,2023,emissions_mt_co2,,0.14,0.14,climate_trace,0.72,1.0,
Sohar Steel LLC,2023,production_mt,,0.394,0.394,climate_trace,0.72,1.0,
Sohar Steel LLC,2024,emissions_mt_co2,,0.176,0.176,climate_trace,0.72,1.0,
Sohar Steel LLC,2024,production_mt,,0.493,0.493,climate_trace,0.72,1.0,
Sohar Steel LLC,2025,emissions_mt_co2,,0.147,0.147,climate_trace,0.72,1.0,
Sohar Steel LLC,2025,production_mt,,0.412,0.412,climate_trace,0.72,1.0,
Solb Steel Co,2021,emissions_mt_co2,,0.623,0.623,climate_trace,0.7,1.0,
Solb Steel Co,2021,production_mt,,0.895,0.895,climate_trace,0.7,1.0,
Solb Steel Co,2022,emissions_mt_co2,,0.707,0.707,climate_trace,0.7,1.0,
Solb Steel Co,2022,production_mt,,1.016,1.016,climate_trace,0.7,1.0,
Solb Steel Co,2023,emissions_mt_co2,,0.713,0.713,climate_trace,0.72,1.0,
Solb Steel Co,2023,production_mt,,1.024,1.024,climate_trace,0.72,1.0,
Solb Steel Co,2024,emissions_mt_co2,,0.683,0.683,climate_trace,0.72,1.0,
Solb Steel Co,2024,production_mt,,0.981,0.981,climate_trace,0.72,1.0,
Solb Steel Co,2025,emissions_mt_co2,,0.579,0.579,climate_trace,0.72,1.0,
Solb Steel Co,2025,production_mt,,0.831,0.831,climate_trace,0.72,1.0,
Southern Steel Bhd,2021,emissions_mt_co2,,0.031,0.031,climate_trace,0.7,1.0,
Southern Steel Bhd,2021,production_mt,,0.23,0.23,climate_trace,0.7,1.0,
Southern Steel Bhd,2022,emissions_mt_co2,,0.035,0.035,climate_trace,0.7,1.0,
Southern Steel Bhd,2022,production_mt,,0.258,0.258,climate_trace,0.7,1.0,
Southern Steel Bhd,2023,emissions_mt_co2,,0.034,0.034,climate_trace,0.72,1.0,
Southern Steel Bhd,2023,production_mt,,0.254,0.254,climate_trace,0.72,1.0,
Southern Steel Bhd,2024,emissions_mt_co2,,0.034,0.034,climate_trace,0.72,1.0,
Southern Steel Bhd,2024,production_mt,,0.254,0.254,climate_trace,0.72,1.0,
Southern Steel Bhd,2025,emissions_mt_co2,,0.046,0.046,climate_trace,0.72,1.0,
Southern Steel Bhd,2025,production_mt,,0.341,0.341,climate_trace,0.72,1.0,
Sovel SA,2021,emissions_mt_co2,,0.044,0.044,climate_trace,0.7,1.0,
Sovel SA,2021,production_mt,,0.554,0.554,climate_trace,0.7,1.0,
Sovel SA,2022,emissions_mt_co2,,0.046,0.046,climate_trace,0.7,1.0,
Sovel SA,2022,production_mt,,0.571,0.571,climate_trace,0.7,1.0,
Sovel SA,2023,emissions_mt_co2,,0.04,0.04,climate_trace,0.72,1.0,
Sovel SA,2023,production_mt,,0.496,0.496,climate_trace,0.72,1.0,
Sovel SA,2024,emissions_mt_co2,,0.051,0.051,climate_trace,0.72,1.0,
Sovel SA,2024,production_mt,,0.633,0.633,climate_trace,0.72,1.0,
Sovel SA,2025,emissions_mt_co2,,0.042,0.042,climate_trace,0.72,1.0,
Sovel SA,2025,production_mt,,0.53,0.53,climate_trace,0.72,1.0,
Stahl Gerlafingen AG,2021,emissions_mt_co2,,0.05,0.05,climate_trace,0.7,1.0,
Stahl Gerlafingen AG,2021,production_mt,,0.63,0.63,climate_trace,0.7,1.0,
Stahl Gerlafingen AG,2022,emissions_mt_co2,,0.05,0.05,climate_trace,0.7,1.0,
Stahl Gerlafingen AG,2022,production_mt,,0.631,0.631,climate_trace,0.7,1.0,
Stahl Gerlafingen AG,2023,emissions_mt_co2,,0.05,0.05,climate_trace,0.72,1.0,
Stahl Gerlafingen AG,2023,production_mt,,0.631,0.631,climate_trace,0.72,1.0,
Stahl Gerlafingen AG,2024,emissions_mt_co2,,0.05,0.05,climate_trace,0.72,1.0,
Stahl Gerlafingen AG,2024,production_mt,,0.631,0.631,climate_trace,0.72,1.0,
Stahl Gerlafingen AG,2025,emissions_mt_co2,,0.03,0.03,climate_trace,0.72,1.0,
Stahl Gerlafingen AG,2025,production_mt,,0.369,0.369,climate_trace,0.72,1.0,
Stahlwerk Thueringen GmbH,2021,emissions_mt_co2,,0.078,0.078,climate_trace,0.7,1.0,
Stahlwerk Thueringen GmbH,2021,production_mt,,0.969,0.969,climate_trace,0.7,1.0,
Stahlwerk Thueringen GmbH,2022,emissions_mt_co2,,0.063,0.063,climate_trace,0.7,1.0,
Stahlwerk Thueringen GmbH,2022,production_mt,,0.789,0.789,climate_trace,0.7,1.0,
Stahlwerk Thueringen GmbH,2023,emissions_mt_co2,,0.066,0.066,climate_trace,0.72,1.0,
Stahlwerk Thueringen GmbH,2023,production_mt,,0.824,0.824,climate_trace,0.72,1.0,
Stahlwerk Thueringen GmbH,2024,emissions_mt_co2,,0.066,0.066,climate_trace,0.72,1.0,
Stahlwerk Thueringen GmbH,2024,production_mt,,0.83,0.83,climate_trace,0.72,1.0,
Stahlwerk Thueringen GmbH,2025,emissions_mt_co2,,0.041,0.041,climate_trace,0.72,1.0,
Stahlwerk Thueringen GmbH,2025,production_mt,,0.516,0.516,climate_trace,0.72,1.0,
StavStal' LLC,2021,emissions_mt_co2,,0.036,0.036,climate_trace,0.7,1.0,
StavStal' LLC,2021,production_mt,,0.454,0.454,climate_trace,0.7,1.0,
StavStal' LLC,2022,emissions_mt_co2,,0.03,0.03,climate_trace,0.7,1.0,
StavStal' LLC,2022,production_mt,,0.38,0.38,climate_trace,0.7,1.0,
StavStal' LLC,2023,emissions_mt_co2,,0.031,0.031,climate_trace,0.72,1.0,
StavStal' LLC,2023,production_mt,,0.392,0.392,climate_trace,0.72,1.0,
StavStal' LLC,2024,emissions_mt_co2,,0.029,0.029,climate_trace,0.72,1.0,
StavStal' LLC,2024,production_mt,,0.361,0.361,climate_trace,0.72,1.0,
StavStal' LLC,2025,emissions_mt_co2,,0.021,0.021,climate_trace,0.72,1.0,
StavStal' LLC,2025,production_mt,,0.257,0.257,climate_trace,0.72,1.0,
Steel Dynamics,2014,emissions_mt_co2,3.008,,3.008,apa,0.77,1.0,
Steel Dynamics,2014,production_mt,8.907,,8.907,apa,0.77,1.0,
Steel Dynamics,2015,emissions_mt_co2,3.008,,3.008,apa,0.77,1.0,
Steel Dynamics,2015,production_mt,8.907,,8.907,apa,0.77,1.0,
Steel Dynamics,2016,emissions_mt_co2,3.008,,3.008,apa,0.77,1.0,
Steel Dynamics,2016,production_mt,8.907,,8.907,apa,0.77,1.0,
Steel Dynamics,2017,emissions_mt_co2,3.008,,3.008,apa,0.77,1.0,
Steel Dynamics,2017,production_mt,8.907,,8.907,apa,0.77,1.0,
Steel Dynamics,2018,emissions_mt_co2,3.008,,3.008,apa,0.77,1.0,
Steel Dynamics,2018,production_mt,8.907,,8.907,apa,0.77,1.0,
Steel Dynamics,2019,emissions_mt_co2,3.008,,3.008,apa,0.77,1.0,
Steel Dynamics,2019,production_mt,8.907,,8.907,apa,0.77,1.0,
Steel Dynamics,2020,emissions_mt_co2,3.127,,3.127,apa,0.79,1.0,
Steel Dynamics,2020,production_mt,9.26,,9.26,apa,0.75,1.0,
Steel Dynamics,2021,emissions_mt_co2,3.323,1.889,3.323,apa,0.8400000000000001,2.0,55.0
Steel Dynamics,2021,production_mt,9.84,9.464,9.84,apa,0.85,2.0,3.9
Steel Dynamics,2022,emissions_mt_co2,2.658,1.717,2.658,apa,0.8400000000000001,2.0,43.0
Steel Dynamics,2022,production_mt,9.73,8.572,9.73,apa,0.85,2.0,12.7
Steel Dynamics,2023,emissions_mt_co2,2.677,1.71,2.677,apa,0.8600000000000001,2.0,44.1
Steel Dynamics,2023,production_mt,9.8,8.534,9.8,apa,0.87,2.0,13.8
Steel Dynamics,2024,emissions_mt_co2,2.786,1.68,2.786,apa,0.8600000000000001,2.0,49.5
Steel Dynamics,2024,production_mt,10.2,8.383,10.2,apa,0.87,2.0,19.6
Steel Dynamics,2025,emissions_mt_co2,,1.389,1.389,climate_trace,0.72,1.0,
Steel Dynamics,2025,production_mt,,6.931,6.931,climate_trace,0.72,1.0,
SteelAsia Manufacturing Corp,2021,emissions_mt_co2,,0.082,0.082,climate_trace,0.7,1.0,
SteelAsia Manufacturing Corp,2021,production_mt,,1.025,1.025,climate_trace,0.7,1.0,
SteelAsia Manufacturing Corp,2022,emissions_mt_co2,,0.072,0.072,climate_trace,0.7,1.0,
SteelAsia Manufacturing Corp,2022,production_mt,,0.902,0.902,climate_trace,0.7,1.0,
SteelAsia Manufacturing Corp,2023,emissions_mt_co2,,0.073,0.073,climate_trace,0.72,1.0,
SteelAsia Manufacturing Corp,2023,production_mt,,0.91,0.91,climate_trace,0.72,1.0,
SteelAsia Manufacturing Corp,2024,emissions_mt_co2,,0.072,0.072,climate_trace,0.72,1.0,
SteelAsia Manufacturing Corp,2024,production_mt,,0.9,0.9,climate_trace,0.72,1.0,
SteelAsia Manufacturing Corp,2025,emissions_mt_co2,,0.059,0.059,climate_trace,0.72,1.0,
SteelAsia Manufacturing Corp,2025,production_mt,,0.733,0.733,climate_trace,0.72,1.0,
Sterling Steel Co LLC,2021,emissions_mt_co2,,0.19,0.19,climate_trace,0.7,1.0,
Sterling Steel Co LLC,2021,production_mt,,1.314,1.314,climate_trace,0.7,1.0,
Sterling Steel Co LLC,2022,emissions_mt_co2,,0.168,0.168,climate_trace,0.7,1.0,
Sterling Steel Co LLC,2022,production_mt,,1.164,1.164,climate_trace,0.7,1.0,
Sterling Steel Co LLC,2023,emissions_mt_co2,,0.167,0.167,climate_trace,0.72,1.0,
Sterling Steel Co LLC,2023,production_mt,,1.154,1.154,climate_trace,0.72,1.0,
Sterling Steel Co LLC,2024,emissions_mt_co2,,0.164,0.164,climate_trace,0.72,1.0,
Sterling Steel Co LLC,2024,production_mt,,1.133,1.133,climate_trace,0.72,1.0,
Sterling Steel Co LLC,2025,emissions_mt_co2,,0.135,0.135,climate_trace,0.72,1.0,
Sterling Steel Co LLC,2025,production_mt,,0.937,0.937,climate_trace,0.72,1.0,
Stomana Industry AD,2021,emissions_mt_co2,,0.044,0.044,climate_trace,0.7,1.0,
Stomana Industry AD,2021,production_mt,,0.547,0.547,climate_trace,0.7,1.0,
Stomana Industry AD,2022,emissions_mt_co2,,0.039,0.039,climate_trace,0.7,1.0,
Stomana Industry AD,2022,production_mt,,0.481,0.481,climate_trace,0.7,1.0,
Stomana Industry AD,2023,emissions_mt_co2,,0.039,0.039,climate_trace,0.72,1.0,
Stomana Industry AD,2023,production_mt,,0.489,0.489,climate_trace,0.72,1.0,
Stomana Industry AD,2024,emissions_mt_co2,,0.036,0.036,climate_trace,0.72,1.0,
Stomana Industry AD,2024,production_mt,,0.45,0.45,climate_trace,0.72,1.0,
Stomana Industry AD,2025,emissions_mt_co2,,0.03,0.03,climate_trace,0.72,1.0,
Stomana Industry AD,2025,production_mt,,0.373,0.373,climate_trace,0.72,1.0,
Suez Steel Company SAE,2021,emissions_mt_co2,,1.441,1.441,climate_trace,0.7,1.0,
Suez Steel Company SAE,2021,production_mt,,1.441,1.441,climate_trace,0.7,1.0,
Suez Steel Company SAE,2022,emissions_mt_co2,,1.375,1.375,climate_trace,0.7,1.0,
Suez Steel Company SAE,2022,production_mt,,1.375,1.375,climate_trace,0.7,1.0,
Suez Steel Company SAE,2023,emissions_mt_co2,,1.374,1.374,climate_trace,0.72,1.0,
Suez Steel Company SAE,2023,production_mt,,1.374,1.374,climate_trace,0.72,1.0,
Suez Steel Company SAE,2024,emissions_mt_co2,,1.358,1.358,climate_trace,0.72,1.0,
Suez Steel Company SAE,2024,production_mt,,1.358,1.358,climate_trace,0.72,1.0,
Suez Steel Company SAE,2025,emissions_mt_co2,,1.094,1.094,climate_trace,0.72,1.0,
Suez Steel Company SAE,2025,production_mt,,1.094,1.094,climate_trace,0.72,1.0,
Sulb Company BSCC,2021,emissions_mt_co2,,0.672,0.672,climate_trace,0.7,1.0,
Sulb Company BSCC,2021,production_mt,,0.672,0.672,climate_trace,0.7,1.0,
Sulb Company BSCC,2022,emissions_mt_co2,,0.935,0.935,climate_trace,0.7,1.0,
Sulb Company BSCC,2022,production_mt,,0.935,0.935,climate_trace,0.7,1.0,
Sulb Company BSCC,2023,emissions_mt_co2,,0.935,0.935,climate_trace,0.72,1.0,
Sulb Company BSCC,2023,production_mt,,0.935,0.935,climate_trace,0.72,1.0,
Sulb Company BSCC,2024,emissions_mt_co2,,0.935,0.935,climate_trace,0.72,1.0,
Sulb Company BSCC,2024,production_mt,,0.935,0.935,climate_trace,0.72,1.0,
